date,debate,dossier,number,author_name,author_group,amendment_content,amendment_summary
2024-10-29,RUANR5L17S2025IDS28625,Projet de loi de financement de la sécurité sociale pour 2025,1325,Philippe Juvin,DR,"I. – Le code de la sécurité sociale est ainsi modifié : 1° Au 2° de l’article L. 161‑22‑1, après la référence : « L. 653‑7 », sont insérés les mots : « , à l’exception des médecins, infirmiers et kinésithérapeutes mentionnés à l’article L. 642‑4‑3 » ; 2° La section 1 du chapitre 2 du titre IV du livre VI est complétée par un article L. 642‑4‑3 ainsi rédigé : «  Art. L. 642‑4‑3.  – Les médecins, infirmiers et masseurs-kinésithérapeutes remplissant les conditions prévues à l’article L. 643‑6, au titre de leur activité professionnelle, sont exonérés des cotisations d’assurance vieillesse mentionnées aux articles L. 642‑1, L. 644‑1, L. 645‑2 et L. 645‑2‑1. » II. – La perte de recettes pour les organismes de sécurité sociale et pour l’État est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","Tous les territoires de France connaissent une pénurie de médecins et de professionnels de santé. Si la « suppression » du numerus clausus peut apporter une réponse à cet état de fait, ses effets ne seront effectifs que dans plusieurs années encore avec l’augmentation des capacités d’accueil des universités – et à condition que le nombre de postes effectivement ouverts par les universités soient au rendez-vous. D’ici-là il est important de maintenir en exercice les médecins actuellement en place, le plus longtemps possible. L’Île-de-France, premier désert médical en France avec plus de 96 % du territoire considéré comme une zone d’accès aux soins difficile, compte par exemple près de la moitié de ses médecins libéraux en activité à plus de 60 ans, et un quart à plus de 65 ans. Dans ce contexte, il est tout à fait anormal que les médecins libéraux en cumul emploi-retraite continuent à payer des cotisations retraites ne leur ouvrant aucun droit supplémentaire. Cela représente en moyenne 9 850 euros de cotisation annuelle pour un médecin en secteur 1 et 16 443 euros pour un secteur 2 avec pour principale conséquence de les désinciter fortement à poursuivre leur activité. Pour encourager les médecins libéraux à rester en activité et même faire revenir certains retraités, un amendement supprimant les cotisations retraites dues à la Caisse autonome de retraite des médecins de France (CARMF) par les médecins en exercice libéral dans une situation de cumul emploi-retraite avait été adopté par la commission des affaires sociales en première lecture du projet de loi de financement de la sécurité sociale pour 2023. En effet, plus de 20 159 médecins retraités continuent d’exercer selon le Conseil national de l’Ordre des médecins (Cnom) - soit près de 10 % des effectifs - mais ils sont souvent rebutés par l’obligation de payer des cotisations sociales qui ne leur ouvrent aucun droit supplémentaire. Au milieu de l’examen du PLFSS pour 2023, le 26 octobre 2022, le Président de la République avait lui-même soutenu l’esprit de l’amendement en promettant sur France 2 que « tous les médecins retraités continuant à travailler [seraient] exonérés de cotisation retraite nouvelle » afin de favoriser leur maintien en exercice après la retraite, et par la même ralentir la désertification médicale sur tout le territoire. Néanmoins, la rédaction retenue de cette mesure n’est pas fidèle à la proposition du Président de la République. Par les termes de l’article 13 de la loi de financement de la sécurité sociale pour 2023, adoptée par le déclenchement de l’article 49 alinéa 3 de la Constitution, le dispositif a été très largement encadré avec une application pour la seule année 2023 et pour les médecins dont la rémunération est inférieure à un seuil défini par décret. La publication - six mois après l’entrée en vigueur théorique de la mesure - du décret n° 2023‑503 du 23 juin 2023 portant application des articles 13 et 17 de la loi n° 2022‑1616 du 23 décembre 2022 de financement de la sécurité sociale pour 2023 a fixé à 80 000 euros le plafond de revenus annuels ouvrant droit, pour les médecins en cumul emploi-retraite, à l’exonération de leurs cotisations d’assurance vieillesse de base, complémentaire et de prestations complémentaires vieillesse dues au titre de l’année 2023. Rappelons que les médecins en France ont un revenu moyen de 90 000 euros selon la DREES – excluant ainsi beaucoup de praticiens du dispositif. C’est pourquoi le présent amendement vise à supprimer les deux limites du dispositif afin d’en garantir son effectivité réelle par une meilleure incitation financière et par une pérennisation, sans laquelle les effets sur la démographie médicale ne pourraient être perceptibles. Il l'inscrit dans le code de la sécurité sociale et l'élargit également aux infirmiers et masseurs-kinésithérapeutes, pour inciter à la reprise d'activité. Il exclut ces professions du dispositif d'acquisition de nouveaux droits à la retraite, mis en place en 2023, et peu adapté à ces professionnels de santé."
2024-10-29,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,354,Thibault Bazin,DR,"I. – Le premier alinéa du A du I de l’article L. 136‑4 du code de la sécurité sociale est ainsi modifié : 1° Après la seconde occurrence du mot : « impôts », sont insérés les mots : « et des dispositifs visés au deuxième alinéa du présent A » ; 2° Sont ajoutés cinq alinéas ainsi rédigés : « Le montant mentionné au premier alinéa est également établi en tenant compte des dispositifs d’étalement ou d’exonération appliqués aux produits suivants : «  a)  Les plus-values à court terme exonérées, en totalité ou partiellement, d’impôt sur le revenu en application des articles 151  septies  et 238  quindecies  du code général des impôts ; «  b)  Les plus-values à court terme imposées dans les conditions de l’article 39  quaterdecies  du même code ; «  c)  Les profits résultant d’une indemnité d’assurance-vie imposé dans les conditions de l’article 38  quater  dudit code ; «  d)  Les subventions d’équipements imposées dans les conditions de l’article 42  septies  du même code. » II. – Les pertes de recettes pour les organismes de sécurité sociale sont compensées par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","La loi de financement de sécurité sociale pour 2024 est venue réformer l’assiette des cotisations sociales des travailleurs indépendants avec l’objectif, d’une part, de simplifier le calcul des cotisations sociales sur la base d’une assiette unique, et d’autre part, d’améliorer les droits retraites des exploitants agricoles. Conformément aux engagements du Gouvernement, cette réforme doit être réalisée à droit constant, notamment en matière d’assiette, sous réserve des modifications nécessitées par l’unification des assiettes. Toutefois, dès son adoption, la rédaction de l’article L. 136‑4 du code de la sécurité sociale, qui vise désormais l’assiette des exploitants agricoles et dont l’entrée en vigueur est prévue en 2026, a suscité de nombreuses interrogations et inquiétudes chez les exploitants agricoles, exprimées lors de la mobilisation du printemps dernier. En effet, les dispositions de ce texte prévoient une assiette sociale plus large que celle actuellement appliquée. Si certaines spécificités fiscales agricoles visées sont effectivement préservées (épargne de précaution par exemple), tel n’est pas le cas des plus-values à court terme exonérées en application de l’article 151 septies du code général des impôts dont l’exclusion était pourtant admise au plan social. D’autres mécanismes fiscaux, pourtant pris en compte dans la détermination de l’assiette sociale, n’ont pas été reconduits. Il en est ainsi de l’étalement fiscal des subventions d’équipement et des plus à court terme, du régime d’exonération des plus-values en cas de transmission de l’exploitation individuelle, de l’étalement de certains produits d’assurance ….  Afin de ne pas pénaliser les exploitants et conformément aux engagements du Gouvernement, le présent amendement propose ainsi de corriger ces éléments afin de rétablir l’assiette originelle des cotisations sociales des exploitants."
2024-10-29,RUANR5L17S2025IDS28625,Projet de loi de financement de la sécurité sociale pour 2025,498,Thibault Bazin,DR,"I. – Le code de la sécurité sociale est ainsi modifié : 1° Au 2° de l’article L. 161‑22‑1, après la référence : « L. 653‑7 », sont insérés les mots : « , à l’exception des infirmiers mentionnés à l’article L. 162‑12‑1 » ; 2° La section 1 du chapitre 2 du titre IV du livre VI est complétée par un article L. 642‑4‑3 ainsi rédigé :  «  Art. L. 642‑4‑3 . – Les infirmiers remplissant les conditions prévues aux troisième à septième alinéas de l’article L. 643‑6, au titre de leur activité professionnelle en qualité d’infirmier, sont exonérés des cotisations d’assurance vieillesse mentionnées aux articles L. 642‑1, L. 644‑1, L. 645‑2 et L. 645‑2‑1. » II. – La perte de recettes pour les organismes de sécurité sociale et pour l’État est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","Cet amendement s'inspire de l'amendement AS1576 déposé par le rapporteur général.  Il propose de mettre en place un dispositif d’exonération de cotisations sociales pour les infirmiers retraités. Ce dispositif s’adresserait aux professionnels qui remplissent les conditions du cumul emploi-retraite intégral. À la différence du dispositif adopté en loi de financement de la sécurité sociale pour 2023, celui proposé par cet amendement n’est pas plafonné et s’appliquerait sur la totalité du revenu tiré du cumul emploi-retraite. Face à la crise de la démographie médicale que connaît notre pays, il apparaît essentiel d’activer tous les leviers permettant d’accroître la présence des médecins sur nos territoires. Le dispositif proposé par le présent amendement participe de cet objectif."
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,1061,Cyrille Isaac-Sibille,DEM,"La section 3  bis  du chapitre 5 du titre IV du Livre II du code de la sécurité sociale est ainsi rétablie : « Section 3  bis  : «  Taxation des publicités en faveur de boissons alcooliques «  Art. L. 246 . – I. – Il est institué une taxe perçue sur les dépenses de publicité portant sur la promotion d’une boisson alcoolique. « II. – Sont redevables de cette taxe les entreprises : « – Produisant, important ou distribuant en France des boissons alcooliques ou leurs représentants ; « – Dont le chiffre d’affaires du dernier exercice est supérieur ou égal à 10 millions d’euros, hors taxe sur la valeur ajoutée. « III. – La taxe est assise sur les frais d’achats d’espaces publicitaires, quelle que soit la nature du support retenu et quelle que soit sa forme, matérielle ou immatérielle, ainsi que les frais d’évènements publics et de manifestations de même nature. « Le taux de la taxe est fixé à 3 % du montant hors taxes sur la valeur ajoutée des dépenses mentionnées au I. du présent article. « Son produit est affecté à la caisse nationale de l’assurance maladie. « V. – Les modalités du recouvrement sont fixées par décret. « VI. – Le présent article entre en vigueur le 1 er  janvier 2025. »","Le présent amendement a été travaillé avec l’association Addictions France. L’alcool est à l’origine de 41 000 morts par an en France, sachant que la crise sanitaire a généré une augmentation de la consommation d’alcool chez les personnes vivant avec une addiction, laissant présumer des dommages sur le long-terme. Toute consommation d’alcool comporte un risque, c’est pourquoi les entreprises qui incitent à la consommation d’alcool doivent participer financièrement à la prévention des risques et des dommages liés à cette substance. Le présent amendement vise à taxer la publicité pour les produits alcooliques afin de financer le Fonds de lutte contre les addictions. D’une part, en s’acquittant de cette taxe, les grands industriels de l’alcool contribuent financièrement à diminuer les risques inhérents à leur produit. D’autre part, cette contribution permettra de diversifier les ressources de ce fonds et de concrétiser l’engagement pris par le Gouvernement au travers du plan de lutte contre le cancer : faire de la prévention une priorité de la politique de santé publique.  "
2024-10-29,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,1698,Thibault Bazin,DR,"I. – Avant l’alinéa 1, insérer l’alinéa suivant : « I A. – Au premier alinéa du I de l’article L. 741‑16 du code rural et de la pêche maritime, après la seconde occurrence du mot : « sociale », sont insérés les mots : « dans sa rédaction en vigueur le 31 décembre 2024 ». II. – Compléter cet article par l’alinéa suivant : « III. – La perte de recettes pour les organismes de sécurité sociale est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services. »","Cet amendement a pour objet de maintenir le système spécifique d’exonération de cotisations et contributions sociales patronales pour l’embauche de travailleurs occasionnels demandeurs d’emploi du secteur agricole (TO-DE) hors de la modification de la réduction générale des cotisations et contributions patronales prévue à l’article 8 de cette même loi, diminuant le taux maximal d’exonération au niveau du SMIC. Alors que le I et II de l’article 4 viennent répondre à la forte demande des employeurs agricoles de pérenniser et d’améliorer le dispositif TODE, la baisse des allègements généraux appliquée à ce dispositif engendrerait une hausse du coût du travail de 39,5 millions d’euros pour les employeurs de CDD saisonniers dès l’an prochain, et 80 millions d’euros par an à partir de 2026 ! Ce serait donc complétement contreproductif et provoquerait en définitive une nette dégradation de la compétitivité de la Ferme France et de probables ajustements à la baisse de l’emploi agricole. Il en resterait également un sentiment d’incompréhension parmi les employeurs."
2024-10-30,RUANR5L17S2025IDS28635,Projet de loi de financement de la sécurité sociale pour 2025,1546,Éric Bothorel,EPR,"L’article L. 613‑6 du code de la sécurité sociale est ainsi modifié : 1° Après le mot : « mentionnées », il est inséré le mot : « simultanément » ; 2° Après le mot : « impôts », sont insérés les mots : « et à l’article 7342‑1 du code du travail ».","Au 1er janvier 2023, la France comptait 2,44 millions de micro-entrepreneurs administrativement actifs, soit 208 000 de plus par rapport à l’année précédente. L’économie des plateformes numériques a contribué à cette dynamique : l’ACOSS a identifié 206 000 micro-entrepreneurs utilisateurs de plateformes en 2022. Le PLFSS 2024, dans son article 6, a modifié l’article L613-6 du code de la sécurité sociale, obligeant toutes les plateformes numériques à collecter et à verser les cotisations sociales liées au chiffre d’affaires réalisé par les micro-entrepreneurs utilisateurs de plateformes, dans un objectif louable de lutte contre la fraude. Ce dispositif est applicable au 1er janvier 2026. Or, cet article n’opère pas de distinction entre, d’une part, les plateformes de travail en ligne dont l'activité principale consiste à offrir un service commercial incluant l'organisation du travail effectué par leurs utilisateurs comme un élément central et indispensable, et d’autre part, les autres plateformes. Concrètement, l’ensemble des plateformes désignées sera amené à effectuer des prélèvements de cotisations et contributions sociales dues par les micro-entrepreneurs et à traiter des données personnelles. Cette obligation généralisée semble disproportionnée au regard des différences de nature et de modèle entre les plateformes concernées. Par conséquent, le présent amendement propose de circonscrire le dispositif aux plateformes mentionnées à l’article 7342-1 du code du travail."
2024-10-28,RUANR5L17S2025IDS28621,Projet de loi de financement de la sécurité sociale pour 2025,1808,Sandrine Rousseau,ECOS,Supprimer cet article.,"Bien que cet article ne soit qu’une photographie visant à présenter le solde des administrations de sécurité sociale pour les années 2024 et 2025, le groupe Écologiste et Social tient à rappeler son opposition quant à la dynamique de dépenses contraintes au sein de laquelle s’inscrit ce projet de loi de financement de la sécurité sociale et ceux des années à venir. Ce projet de la loi de financement de la sécurité sociale pour 2025 qui s’inscrit dans une trajectoire d’austérité inédite ne répond pas aux besoins impérieux d’investissements dans notre système de soin et d’accompagnement social. Au total, le gouvernement escompte réaliser une économie de 15 milliards d’euros, en réduisant en particulier les dépenses de santé à travers l’accroissement du reste à charge pour les patients ou le plafonnement des indemnités versées en cas d’arrêts maladie.  Cet effort exigé intervient dans un contexte où l’ensemble de notre système de soin et d’accompagnement social – hôpital public, EHPAD, petite enfance - souffre d’un sous-investissement massif comme d’un déficit croissant de professionnels."
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,1221,Éric Ciotti,UDR,"Après la première phrase de l’alinéa 2, insérer les deux phrases suivantes : « La convention, incessible, est rattachée à l’exploitant de l’entreprise taxi signataire. Il n’y est pas mis fin en cas d’acquisition, d’attribution ou de modification de l’autorisation de stationnement. »","   L’amendement proposé par le groupe UDR vise en premier lieu à mettre en application la recommandation n°13 du rapport IGAS 2016 « revues de dépenses : les transports sanitaires » :  « Attacher le conventionnement à l’exploitant du taxi et non à l’autorisation de stationnement (ADS), afin d’assurer la non cessibilité du conventionnement ».  L’amendement permet de mettre fin à la spéculation des ventes d’autorisation de stationner et de réguler de façon effective l’offre des taxis conventionnés par le contingentement sans porter préjudice aux évolutions de carrières des chauffeurs.  A défaut, les chauffeurs locataires d’ADS, soit la moitié de la profession, dont les entreprises sont pérennes, perdraient du jour au lendemain leur place dans les quotas et leur conventionnement en cas d’acquisition ou d’attribution d’ADS ou en cas de changement de loueur (si ce dernier vend son ADS).  Ces chauffeurs passeraient d’une entreprise pérenne à la précarité et se retrouveraient à solliciter des prestations sociales (RSA, prime d’activité, APL, CSS…).  Enfin, l’incessibilité empêche que le conventionnement soit utilisé uniquement pour augmenter la valeur de l’ADS. "
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,1306,Karine Lebon,GDR,Supprimer l’alinéa 10.,"Cet amendement vise à supprimer la possibilité donnée au directeur général de la caisse nationale d’assurance-maladie de décider unilatéralement de baisses de tarifs de biologie ou d’imagerie médicale, lorsque les objectifs ou la trajectoire de maîtrise de dépenses, fixés dans un accord pluriannuel de maîtrise de dépenses conclu entre les syndicats représentatifs des professions concernées et l’assurance-maladie, ne sont pas atteints."
2024-10-28,RUANR5L17S2025IDS28621,Projet de loi de financement de la sécurité sociale pour 2025,1920,David Taupiac,LIOT,"I. – À la deuxième ligne de la seconde colonne du tableau de l’alinéa 2, substituer au nombre :  « 109,5 »  le nombre :  « 108,7 » II. – En conséquence, à la cinquième ligne de la même colonne du même tableau du même alinéa, substituer au nombre:  « 15,2 »  le nombre :  « 16 ».","Cet amendement vise à renforcer les moyens financiers des Établissements et Services Médico-Sociaux (ESMS) prenant en charge des personnes en situation de handicap par l’attribution d’une enveloppe budgétaire supplémentaire de 800 millions d'euros, soit une hausse de 5% par rapport au montant alloué dans l’ONDAM 2024. Cette demande se justifie par les difficultés financières majeures que traverse actuellement ce secteur. La situation économique des structures médico-sociales spécialisées dans le handicap s'est fortement dégradée ces dernières années. Selon une enquête récente menée par le Groupe national des Établissements Publics Sociaux et Médico-Sociaux (GEPSo), 52 % des établissements publics interrogés accompagnant des personnes en situation de handicap affichent un déficit supérieur à 5 %. Ce chiffre témoigne d'une dégradation alarmante des finances des ESMS concernés, dégradation liée à l’importante hausse de charge que ces structures ont subi en 2023 du fait de l’inflation. Alors même que ces structures jouent un rôle fondamental dans le maintien de la dignité et du bien-être des personnes en situation de handicap, la dégradation de leur santé financière fait peser une grave menace sur la qualité de vie de centaines de milliers de personnes en situation de handicap. Toujours selon l’enquête du GEPSo, cette situation a d’ores et déjà conduit plus de 80% des établissements concernés à mettre en place une politique de réduction des dépenses, venant réduire Si aucune mesure corrective n’est adoptée rapidement, les ESMS prenant en charge des personnes en situation de handicap risquent ainsi de se retrouver dans une situation de tension budgétaire absolue, similaire à celle que connaît depuis plusieurs années le secteur du grand âge. Pour cette raison, l’enveloppe de 800 millions d'euros supplémentaire proposée par cet amendement constitue une réponse nécessaire et proportionnée à ces enjeux. Elle permettra de rétablir l’équilibre financier des établissements et d’éviter qu’ils ne tombent dans une spirale de déficits structurels qui mettraient en péril la qualité de l’accompagnement des personnes en situation de handicap. Cet amendement est issu d'une proposition du GEPSo (Groupe national des Etablissements Publics Sociaux et Médico-Sociaux)."
2024-11-04,RUANR5L17S2025IDS28703,Projet de loi de financement de la sécurité sociale pour 2025,297,Paul-André Colombani,LIOT,"L’article L. 314‑25 du code des impositions sur les biens et services est ainsi modifié :  1° La dernière colonne du tableau du deuxième alinéa est supprimée. 2° À la fin, il est ajouté un alinéa ainsi rédigé : « Les tarifs sont indexés sur l’inflation dans les conditions prévues au chapitre II du titre III du livre I er . Toutefois, par dérogation à l’article L. 132‑2, l’inflation est déterminée à partir de la prévision de l’indice mentionné au même article L. 132‑2 retenue pour l’année précédant celle de la révision dans le rapport économique, social et financier joint au projet de loi de finances pour l’année de la révision. Cette prévision est ajustée, le cas échéant, de l’écart entre l’inflation constatée et la prévision au titre de la deuxième année précédant celle de la révision. Le pourcentage d’évolution est arrondi au dixième. Toutefois, l’évolution annuelle ne peut ni être négative ni excéder 1,8 %. Les tarifs révisés sont arrondis au dixième d’euro par unité de taxation. La révision ultérieure est réalisée à partir du tarif non arrondi. »","En Corse, la hausse des taux de l'accise sur les tabacs vendus ou importés s'est cumulée au ""rattrapage"" prévus avec les tarifs en vigueur sur le continent, résultant en une fragilisation des opérateurs économiques du secteur. Aussi, la remise en place, telle qu’effective jusqu’en 2022, d’une indexation sur l’inflation plafonnée à 1,8% pour tous les produits du tabac permettrait d’éviter l’effet d’emballement de la fiscalité et d’enrayer la baisse des recettes fiscales constatée maintenant depuis 4 ans. Tel est l'objet de cet amendement. "
2024-10-28,RUANR5L17S2025IDS28621,Projet de loi de financement de la sécurité sociale pour 2025,338,Thibault Bazin,DR,"I. – À la deuxième ligne de la dernière colonne du tableau de l’alinéa 2, substituer au nombre : « 26,7 » le nombre : « 26,4 ». II. – En conséquence, à la dernière ligne de la dernière colonne du tableau du même alinéa, substituer au nombre : « 0,2 » le nombre : « 0,0 ».    ","  Amendement d’appel du fait des conditions de recevabilité.  Cet amendement appelle à s’interroger sur l’opportunité de fusionner l’ensemble des prestations familiales en une prestation unique afin de limiter les démarches administratives, coûteuses en temps et en énergie, que doivent effectuer les familles. Il pourrait également s’agir d’un moyen pour lutter contre le non-recours aux droits."
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,2136,Nicole Dubré-Chirat,EPR,"Le premier alinéa de l’article L. 2223-42 du code général des collectivités territoriales est complété par les mots : « ou un infirmier, dans des conditions déterminées par décret pris après avis du Conseil national de l’ordre des infirmiers ».","Cet amendement, issu d’échanges avec l’Ordre national des infirmiers, propose de permettre aux infirmiers d’établir les certificats de décès.  L’article 36 de la loi de financement de la sécurité sociale pour 2023 autorise les infirmiers à signer les certificats de décès pour une durée d’un an. Les modalités de mise en œuvre de l’expérimentation sont prévues par le décret n° 2023‑1146 du 6 décembre 2023 modifié par le décret n° 2024‑375 du 23 avril 2024. A la suite de l’entrée en vigueur du décret n° 2024‑375, l’expérimentation prendra fin pour toutes les régions le 25 avril 2025.  Permettre aux infirmiers de certifier des décès dans le cadre de leurs compétences est une nécessité à l’heure où dans de nombreux territoires français, les médecins en mesure de certifier des décès sont peu nombreux et les familles sont confrontées à des délais d’attentes importants avant qu’un médecin puisse établir un certificat de décès. Selon les chiffres de la DGS, près de 2500 certificats de décès ont été établis au 1 er  octobre 2024 et près de 6200 infirmiers ont été formés pour certifier des décès.  De plus, l’extension du champ des professionnels de santé habilités à l’établissement des certificats de décès aura un effet bénéfique sur la qualité des données renseignées sur ces derniers, permettant ainsi d’améliorer les statistiques sur les causes de décès.  Cet amendement entend donc pérenniser la possibilité pour les infirmiers de signer des certificats de décès au terme de l’expérimentation en modifiant l’article L. 2223‑42 du Code général des collectivités territoriales. Un décret pris après avis du Conseil National de l’Ordre des infirmiers précisera les conditions d’intervention des infirmiers."
2024-10-30,RUANR5L17S2025IDS28632,Projet de loi de financement de la sécurité sociale pour 2025,1144,Danielle Brulebois,EPR,"I. – Supprimer les alinéas 5 à 8. II.  – En conséquence, supprimer l'alinéa 10  ","Les alinéas 5 à 8 et l’alinéa 10 de l’article 6 du PLFSS2025 ont pour conséquence de réduire les allègements généraux de charge, de plus rétroactivement dès 2024 .  La réintégration de la prime de partage de la valeur versée par les entreprises, dans le calcul des allègements généraux, comme la suppression du montant de la déduction forfaitaire spécifique pour  le calcul des allègements généraux. La déduction forfaire spécifique est une mesure importante pour nos entreprises, elle concerne la main d’œuvre de nombreux secteurs d’activité comme le bâtiment.  Or, ces secteurs sont  composés en très grande partie de TPE et de PME qui sont déjà fragilisées par la conjoncture et en particulier par la chute de leur activité entraînant des destructions d’emplois en particulier le logement et la construction neuve.  On estime que la crise est très grave et que fin 2024, près de 60 000 emplois devraient être détruits dans le secteur de la construction.  Les modifications apportées par l’article 6 du PLFSS, aggraveraient cette situation en diminuant le niveau des allègements applicables à ces entreprises.    Ces entreprises, emploient plus d’un million d’actifs en France, elles créent de l’emploi non délocalisable sur nos territoires.  Par ailleurs un tel alourdissement de charges qu’elles n’ont pas pu anticiper financièrement les mettrait en graves difficultés voire en faillite.  Une application dès 2024 impliquerait aussi une gestion très lourde des modifications sur les feuilles de paie à reprendre depuis le début d’année.   Alors que les entreprises accordent des primes de partage de la valeur (PPV) à leurs salariés, de telles mesures en freineraient le dynamisme à l’heure où le pouvoir d’achat des salariés a besoin d’ être amélioré.  Cet amendement travaillé avec la Fédération du Bâtiment du Jura vise à supprimer les alinéas  5 à 8 et l’alinéa 10 de l’article 6 du PLFSS2025"
2024-11-04,RUANR5L17S2025IDS28703,Projet de loi de financement de la sécurité sociale pour 2025,2145,Jean-François Rousset,EPR,"Après l’article L. 2133‑1 du code de la santé publique, il est inséré un article L. 2133‑1‑1 ainsi rédigé : « Art. L. 2133‑1‑1 . – Les messages publicitaires et activités promotionnelles en faveur de produits alimentaires et boissons trop riches en sucre sont soumis au versement d’une contribution dont le produit est affecté à la branche maladie de la sécurité sociale.   « Cette contribution est assise sur le montant annuel des sommes destinées à l’émission et à la diffusion de ces messages, hors remise, rabais, ristourne et taxe sur la valeur ajoutée, payées par les annonceurs. Le montant de cette contribution est égal à 5 % du montant de ces sommes. « Le fait générateur est constitué par la diffusion des messages publicitaires ou la mise à disposition des documents visés au premier alinéa. La contribution est exigible au moment du paiement par l’annonceur aux régies ou au moment de la première mise à disposition des documents visés. La contribution est déclarée, liquidée, recouvrée et contrôlée selon les procédures et sous les mêmes sanctions, garanties et privilèges que la taxe sur la valeur ajoutée. Les réclamations sont présentées, instruites et jugées selon les règles applicables à cette même taxe. Il est opéré un prélèvement de 5 % effectué par l’État sur le montant de cette contribution pour frais d’assiette et de recouvrement. « Les modalités d’application du présent article sont déterminées par décret en Conseil d’État. »","Dès 2004, la stratégie mondiale pour l’alimentation, l’exercice physique et la santé, publiée par l’Organisation mondiale de la santé (OMS), invitait les États à « influencer les prix moyennant des taxes, des subventions ou la fixation directe des prix de façon à promouvoir une alimentation saine ».     Le marketing alimentaire fait la promotion de denrées alimentaires à faible intérêt nutritionnel et à haute densité énergétique.      Il est avéré qu’une surconsommation d’aliments industriels, notamment de produits trop sucrés favorise la survenance de pathologies chroniques comme le diabète, les maladies cardiovasculaires et provoque une hausse importante de l’épidémie d’obésité notamment chez les plus jeunes.     De plus, le marketing alimentaire a évolué avec les nouvelles technologies et Internet est devenu un nouveau vecteur promotionnel de la malbouffe, notamment pour les jeunes via les plateformes vidéos ou encore les réseaux sociaux.  Cet amendement vise donc à instaurer le versement d’une contribution au profit de la branche maladie de la Caisse nationale de l’Assurance maladie par les annonceurs et promoteurs de tout type de messages publicitaires et de promotions pour des denrées alimentaires défavorables pour la santé.      Cet amendement reprend les termes d’un amendement déposé par le sénateur François Bonhomme pour le PLFSS 2024."
2024-10-30,RUANR5L17S2025IDS28632,Projet de loi de financement de la sécurité sociale pour 2025,650,Corentin Le Fur,DR,"I. – À la première phrase de l’alinéa 4, supprimer les mots :  « , après prise en compte du montant de la prime de partage de la valeur prévue à l’article 1 er  de la loi du 16 août 2022 portant mesures d’urgence pour la protection du pouvoir d’achat, » II. – En conséquence, supprimer l’alinéa 6. III. – En conséquence, supprimer l’alinéa 8. IV. – En conséquence, à l’alinéa 10, supprimer les mots :  « à l’exception du 2° qui s’applique aux primes de partage de la valeur versées à compter du 10 octobre 2024 ».","La Prime de Partage de la Valeur (PPV) bénéficie d’un régime fiscal et social avantageux, celui-ci permet aux employeurs, d’utiliser la PPV (anciennement Prime exceptionnelle de pouvoir d’achat, PEPA) comme outil de partage de la valeur pour permettre aux entreprises, et particulièrement aux TPE-PME, de soutenir le pouvoir d’achat des salariés. Inclure la Prime de partage de la valeur (PPV) dans l’assiette servant de base au calcul des Allègements Généraux aurait donc pour conséquence mécanique de limiter l’accès des salariés de TPE-PME ayant les plus basses rémunérations à ce dispositif. Il rendrait en effet plus complexe pour l’entreprise le calcul du coût réel de cette prime. Or l’élément déterminant du recours à la PPV pour les dirigeants de TPE-PME est son caractère particulièrement simple. Cette mesure aurait donc un effet désincitatif, contraire à l’objectif de soutien au pouvoir d’achat. En 2023, selon l’URSSAF, 23,9 % des montants de prime ont été versés par des entreprises de moins de 10 salariés et 56,8% par des PME et ETI entre 10 salariés et 2000 salariés. Le montant de la prime est plus élevé dans les petites entreprises (1 141 euros dans les entreprises de moins de 10 salariés) que dans les grandes (855 euros dans les entreprises de 2 000 salariés ou plus). 39,2 % des salariés bénéficiaires ont reçu une prime inférieure à 500 euros et 27,3 % une prime comprise entre 500 et 1000 euros. Pour rappel, ce sont 6 millions de salariés qui ont bénéficié de la PPV en 2023. C’est pourquoi, il est proposé d’exclure la PPV de l’assiette de calcul des Allègements Généraux."
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,2263,Yannick Neuder,DR,"À l’alinéa 5, substituer aux mots : « celui-ci » les mots : « le document ». ",Amendement rédactionnel. 
